user_id,process_sequence
user_9,"[[13.295604706215977, ""process_31""], [21.558342259293248, ""process_34""], [20.06808445687751, ""process_42""], [30.420256550201817, ""process_12""], [27.681514234297044, ""process_31""], [23.59488806858577, ""process_8""], [32.27113818375562, ""process_40""]]"
user_9,"[[40.05061532344248, ""process_40""], [15.915218166320145, ""process_5""], [35.724110324283636, ""process_25""], [40.594894384460225, ""process_23""], [16.312463810206314, ""process_36""]]"
user_9,"[[37.51447880476145, ""process_6""], [39.98330297135281, ""process_4""], [15.604687949512776, ""process_36""], [34.81866939026711, ""process_25""], [38.776321955168, ""process_49""]]"
user_9,"[[41.45430097292476, ""process_14""], [18.212700400410327, ""process_5""], [37.27539313015898, ""process_33""], [39.60298365427503, ""process_1""], [15.85905190525388, ""process_48""], [10.505857019040995, ""process_34""], [18.186021981973127, ""process_13""]]"
user_9,"[[37.299752251700696, ""process_46""], [41.54071244825077, ""process_23""], [16.479975845947617, ""process_33""], [10.594805099792536, ""process_34""], [16.627524938075926, ""process_36""], [10.37076134180661, ""process_1""], [37.41247085381148, ""process_23""], [18.527807796598992, ""process_36""]]"
user_9,"[[35.965628851745954, ""process_21""], [40.91910192990408, ""process_49""], [15.794372853310332, ""process_26""], [11.271808959949208, ""process_14""], [43.57022110254367, ""process_4""], [17.54261389390007, ""process_36""], [10.146449177557876, ""process_1""], [40.263912634666845, ""process_23""]]"
user_9,"[[39.89559985308682, ""process_49""], [16.364163634857697, ""process_19""], [9.198343414669305, ""process_34""], [17.711380484078244, ""process_19""], [36.39661380739218, ""process_25""], [38.86243648605925, ""process_35""], [15.860167715581133, ""process_36""], [37.22518368272269, ""process_38""]]"
user_9,"[[35.547340463918076, ""process_45""], [40.48128224046464, ""process_9""], [15.202654942803962, ""process_26""], [38.73995261900019, ""process_42""], [36.882781999892096, ""process_45""]]"
user_9,"[[13.004504748806673, ""process_28""], [15.445616235854601, ""process_36""], [15.50452705826519, ""process_47""], [16.700079430056803, ""process_33""], [37.166621386076926, ""process_38""]]"
user_9,"[[14.249097201634612, ""process_47""], [21.3876952475766, ""process_0""], [25.56836665212908, ""process_18""], [30.218804508241753, ""process_12""], [23.421056384023515, ""process_29""], [21.9434333277047, ""process_27""]]"
user_9,"[[14.570446321056865, ""process_7""], [16.739590405164833, ""process_30""], [37.82378350841823, ""process_38""], [40.088452804563325, ""process_23""], [15.624310080393402, ""process_33""], [10.650256129705244, ""process_1""]]"
user_9,"[[35.57342643736157, ""process_6""], [40.45562626876895, ""process_9""], [15.543641379194296, ""process_5""], [9.789076096981223, ""process_14""], [16.765336803357773, ""process_26""]]"
user_9,"[[13.492305480344987, ""process_45""], [16.41542629441744, ""process_36""], [9.76012004689485, ""process_14""], [17.01311045872308, ""process_33""], [34.98116639378901, ""process_38""], [38.98714971679413, ""process_23""], [16.725110405133293, ""process_5""]]"
user_9,"[[13.526835422960426, ""process_48""], [17.59619069327844, ""process_13""], [36.56861819517832, ""process_25""], [40.672943126918454, ""process_9""], [17.336015209260054, ""process_33""], [35.65918032791676, ""process_9""]]"
user_9,"[[36.268274867375624, ""process_13""], [38.59958930745697, ""process_49""], [17.687419157802623, ""process_26""], [10.105077234004558, ""process_48""], [28.133638950138753, ""process_43""], [22.559180356929303, ""process_8""], [24.34210008343109, ""process_29""]]"
user_9,"[[35.08492498790571, ""process_25""], [39.89405489468653, ""process_13""], [16.39662025660262, ""process_19""], [10.012288526363061, ""process_32""], [40.18953639803662, ""process_23""], [16.714848397568478, ""process_33""], [9.87147300574912, ""process_15""], [17.519186391184302, ""process_26""]]"
user_9,"[[14.29126889570687, ""process_48""], [17.7182226323203, ""process_33""], [9.89485329266674, ""process_34""], [40.233435402442, ""process_47""], [16.466757343708103, ""process_5""], [37.23254547263576, ""process_25""]]"
user_9,"[[15.987824650043079, ""process_5""], [13.116531341940204, ""process_47""], [16.167498962080664, ""process_46""], [37.21077325137585, ""process_6""], [40.930724332732694, ""process_15""], [16.74822815740366, ""process_36""], [35.4516751105016, ""process_25""]]"
user_9,"[[13.533709741367502, ""process_27""], [30.105442575198065, ""process_12""], [20.41538923034773, ""process_16""], [18.479325397460443, ""process_0""], [18.63241964385518, ""process_41""], [21.370601969119043, ""process_44""], [23.489443132137264, ""process_46""], [21.734666272212255, ""process_10""]]"
user_9,"[[13.465631437782815, ""process_47""], [16.66663926024815, ""process_33""], [9.104777834734106, ""process_48""], [18.05966346041558, ""process_26""], [11.459626947682665, ""process_14""], [16.32030935222264, ""process_19""], [35.00464177663938, ""process_21""], [40.561102010289225, ""process_38""]]"
user_9,"[[24.66136078925811, ""process_42""], [33.96314025513083, ""process_15""], [38.349305404786975, ""process_17""], [15.950223990506698, ""process_49""], [34.126907898475615, ""process_49""]]"
user_9,"[[15.166001783099688, ""process_5""], [37.068083857192114, ""process_21""], [35.85183926466695, ""process_21""], [39.127381211570196, ""process_49""], [16.440777626031526, ""process_36""], [36.857123409842046, ""process_21""], [40.95041519814392, ""process_20""]]"
user_9,"[[35.665211183473794, ""process_21""], [40.20072062628055, ""process_17""], [16.155515007220316, ""process_5""], [10.151799950330616, ""process_28""], [18.384647010038417, ""process_19""], [8.861138245647147, ""process_32""]]"
user_9,"[[38.218508663025325, ""process_6""], [41.00385843159987, ""process_49""], [16.37816024080611, ""process_33""], [8.763620197641554, ""process_32""], [17.18181718873256, ""process_3""], [10.442800276360027, ""process_14""]]"
user_9,"[[15.176475098721703, ""process_15""], [30.295583092129664, ""process_12""], [28.026318426570487, ""process_16""], [30.97859861550434, ""process_22""], [27.314378255880296, ""process_3""], [40.70265879458221, ""process_4""], [16.38603389446963, ""process_33""]]"
user_9,"[[37.60922745259507, ""process_25""], [38.9583650502576, ""process_49""], [16.42117530861418, ""process_29""], [11.208729634533599, ""process_14""], [14.89103996352809, ""process_20""]]"
user_9,"[[35.30411016725226, ""process_16""], [40.39425775651098, ""process_48""], [16.469156857727548, ""process_5""], [36.043234333754825, ""process_20""], [41.34757935417362, ""process_13""]]"
user_9,"[[37.68827734624123, ""process_21""], [40.99984514556256, ""process_49""], [18.46130620957067, ""process_18""], [36.98731555127766, ""process_25""], [38.98381867939225, ""process_25""], [39.6361570369763, ""process_4""], [17.238774504076094, ""process_42""]]"
user_9,"[[15.355478835339651, ""process_23""], [17.824563438751838, ""process_33""], [10.133444111479635, ""process_32""], [38.70206510721271, ""process_23""], [16.87064764376089, ""process_5""]]"
user_10,"[[35.85818853395208, ""process_25""], [30.319174787149542, ""process_12""], [19.564773201724392, ""process_0""], [37.67051324487794, ""process_21""], [13.971943660684415, ""process_33""]]"
user_10,"[[36.0687092647722, ""process_25""], [30.89931259659429, ""process_43""], [20.942031235331072, ""process_41""], [13.644904211487104, ""process_47""], [35.35371602157274, ""process_38""], [10.751333663725505, ""process_21""], [35.2479262351876, ""process_16""]]"
user_10,"[[37.32368288347014, ""process_21""], [10.41290718883704, ""process_32""], [33.96580107104305, ""process_39""], [15.673519672699568, ""process_33""], [36.52820202537738, ""process_38""], [10.207759911113655, ""process_32""], [32.26495083855117, ""process_15""], [15.869710506342093, ""process_26""]]"
user_10,"[[29.77794973221075, ""process_3""], [19.925844012019198, ""process_45""], [13.511480301237567, ""process_5""], [29.39219572764853, ""process_12""], [15.734358853752733, ""process_26""]]"
user_10,"[[36.57578842962354, ""process_6""], [15.902338092519532, ""process_5""], [29.05818775240151, ""process_16""], [23.88440615486242, ""process_8""], [27.524486236796946, ""process_20""]]"
user_10,"[[13.348294007059891, ""process_47""], [37.170318201282726, ""process_25""], [29.55673395683702, ""process_12""], [22.666364541218684, ""process_20""], [28.266503244594286, ""process_18""], [27.98896711845804, ""process_44""], [25.189320330392775, ""process_16""], [25.353726885735682, ""process_3""]]"
user_10,"[[38.07153214286551, ""process_30""], [8.408244920198765, ""process_34""], [39.99918507368571, ""process_49""], [21.679412023856983, ""process_42""], [35.10593495679884, ""process_11""], [29.716251209060534, ""process_20""], [20.792719719831105, ""process_42""]]"
user_10,"[[13.87925179536799, ""process_33""], [30.707442905244434, ""process_24""], [17.082397040355886, ""process_36""], [39.27790335860128, ""process_21""], [23.74524825902237, ""process_10""], [39.72444774949825, ""process_49""]]"
user_10,"[[35.458267121605566, ""process_38""], [10.500926542536167, ""process_48""], [37.45252678286241, ""process_44""], [29.763371522170125, ""process_49""], [23.94907229633067, ""process_48""], [26.60550608005422, ""process_18""], [27.05759809163572, ""process_4""], [26.40112705891485, ""process_3""]]"
user_10,"[[37.56622439075441, ""process_6""], [30.478690190336923, ""process_22""], [23.528067156015346, ""process_29""], [26.461575136092815, ""process_32""], [28.542607006249924, ""process_39""]]"
user_10,"[[37.678144931227315, ""process_6""], [30.214055829146485, ""process_16""], [22.054705892202577, ""process_10""], [27.714025537237866, ""process_3""], [25.8974535068917, ""process_27""], [26.32033507389329, ""process_16""], [27.379794070960273, ""process_20""]]"
user_10,"[[37.98784245574324, ""process_38""], [29.340918617374296, ""process_12""], [23.459845599137335, ""process_27""], [39.786762026563025, ""process_10""], [19.484640167350587, ""process_42""], [11.82560962003691, ""process_47""], [33.40463701852794, ""process_24""], [15.958887988155906, ""process_19""]]"
user_10,"[[34.26640409856036, ""process_21""], [17.366901098657415, ""process_36""], [30.15608425738968, ""process_12""], [26.03892921985452, ""process_28""], [19.877224907254675, ""process_44""]]"
user_10,"[[36.586480123621556, ""process_32""], [29.503001946783744, ""process_30""], [19.67759820288628, ""process_0""], [23.831516127498105, ""process_24""], [41.18893526427275, ""process_23""]]"
user_10,"[[37.72786966411514, ""process_25""], [30.75440685409083, ""process_43""], [18.923221377122452, ""process_0""], [15.449871780135812, ""process_15""], [29.568626783628627, ""process_17""]]"
user_10,"[[37.12612830638077, ""process_34""], [11.170403080000634, ""process_1""], [22.282597486431705, ""process_1""], [26.783588996932366, ""process_18""], [30.427995455077934, ""process_12""]]"
user_10,"[[36.05051835276462, ""process_38""], [8.905289059035528, ""process_34""], [35.70100429019189, ""process_40""], [15.69217990098434, ""process_19""], [36.02588558244951, ""process_37""]]"
user_10,"[[37.55819866352083, ""process_29""], [27.746321071527397, ""process_16""], [19.721409335890236, ""process_0""], [36.1863579545148, ""process_25""], [30.6695294501148, ""process_12""], [19.74898497638926, ""process_41""]]"
user_10,"[[35.631879244590316, ""process_25""], [16.843558086808006, ""process_22""], [20.007256265012924, ""process_25""], [12.35093819152023, ""process_47""], [33.58360844695169, ""process_40""], [18.807979892762557, ""process_48""]]"
user_10,"[[34.76833228973752, ""process_36""], [29.75575437405455, ""process_4""], [23.950620595510838, ""process_10""], [25.535132860006343, ""process_13""], [22.735424142992393, ""process_13""], [27.224974715792, ""process_31""], [31.668629039929183, ""process_45""]]"
user_10,"[[37.29019830415957, ""process_25""], [17.8272795718443, ""process_5""], [29.17822582912597, ""process_17""], [21.912264940539995, ""process_8""], [20.45980240210434, ""process_37""], [13.911684908446075, ""process_23""], [32.770090166585874, ""process_34""], [15.677279686056995, ""process_37""]]"
user_10,"[[35.63832272256615, ""process_37""], [30.780184628230234, ""process_16""], [20.78374663039531, ""process_42""], [23.15377828345339, ""process_46""], [38.50884415483369, ""process_49""], [20.84655061145158, ""process_0""]]"
user_10,"[[38.63575085786448, ""process_25""], [10.189777866139618, ""process_48""], [34.65402684085656, ""process_2""], [16.161030072531098, ""process_26""], [30.891009676549274, ""process_17""], [19.711342151026166, ""process_13""], [37.29703399712725, ""process_15""]]"
user_10,"[[36.112588822566345, ""process_38""], [28.268788226714786, ""process_22""], [23.467635863688017, ""process_34""], [26.873002735173348, ""process_3""], [32.11884864427083, ""process_12""]]"
user_10,"[[37.202789699988806, ""process_12""], [30.358703442528086, ""process_9""], [18.602835015567592, ""process_36""], [12.902406177303492, ""process_0""], [37.410878766100744, ""process_38""], [8.07501292413041, ""process_0""], [33.48273277423371, ""process_18""], [34.213785524517036, ""process_24""]]"
user_10,"[[35.82092192558447, ""process_21""], [28.48541376761803, ""process_0""], [22.154654826762634, ""process_27""], [19.036967606931064, ""process_45""], [23.572130961075395, ""process_10""], [27.267063822641816, ""process_3""], [31.013721428203596, ""process_16""]]"
user_10,"[[37.87441169164099, ""process_38""], [30.113521528188098, ""process_16""], [20.864221471864198, ""process_0""], [37.18989971439003, ""process_38""], [17.071521935532484, ""process_26""]]"
user_10,"[[37.19786931303685, ""process_6""], [10.040433144720096, ""process_48""], [33.20000556586344, ""process_5""], [20.404630507377757, ""process_41""], [13.374170112316193, ""process_47""], [33.193598491857315, ""process_39""], [16.501472058559774, ""process_5""]]"
